Review;words
Muy buen servicio, yo fui a un desayuno, el cual estuvo delicioso y a un precio no excesivo. Por qué me obligan a poner 100 caracteres en esta sección???;['buen', 'servicio', 'ir', 'desayuno', 'delicioso', 'precio', 'excesivo', 'obligar', 'poner', 'cien', 'carácter', 'sección']
Mi marido y yo hemos estado viajando a Grand Velas por 10 años y tener una experiencia maravillosa cada año. El personal es simplemente increíble, la instalación muy bien cuidado, y nuevos programas para niños son de primera categoría. Mis 10 años encontramos el club de niños y club de adolescentes para ser todo lo que podrías desear. La nueva zona de Club fue una gran adición, y el personal de apoyo que son algunos de nuestros favoritos muy!;['marido', 'haber', 'viajar', 'grand', 'velas', 'diez', 'año', 'tener', 'experiencia', 'maravilloso', 'cada', 'año', 'personal', 'ser', 'simplemente', 'increíble', 'instalación', 'bien', 'cuidado', 'nuevo', 'programa', 'niño', 'ser', 'primero', 'categoría', 'diez', 'año', 'encontrar', 'club', 'niño', 'club', 'adolescente', 'ser', 'poder', 'desear', 'nuevo', 'zona', 'club', 'ser', 'gran', 'adición', 'personal', 'apoyo', 'ser', 'alguno', 'favorito', 'mu']
No nos gustó. No está cerca de la habana vieja, por lo cual está lejos de todo lo turístico y hay que ir en taxi hasta alla. La habitación era normal, pero cuando abríamos la ducha se mojaba todo el baño...  El desayuno era buffet pero no era rico. Si uno quiere hacer una limpieza intestinal por 3 dias, tomarse 2 vasos de jugo del desayuno.  A la noche en el pasillo habia carcajadas y gritos que no dejaban dormir, llamamos a recepción y nadie atendió. Terminamos prendiendo el aire acondicionado que era super ruidoso para no escuchar a los borrachos. Pedimos agua caliente en el bar, para cargar un termo y nos trataron de mandar a otro lado. Al final lo llenaron de mala gana. Lo único bueno del hotel era la banda que tocaba música cubana por la noche.;['gustar', 'cerca', 'habana', 'viejo', 'lejos', 'turístico', 'haber', 'ir', 'taxi', 'alla', 'habitación', 'ser', 'normal', 'abrir', 'ducha', 'mojar', 'baño', 'desayuno', 'ser', 'buffet', 'ser', 'rico', 'si', 'querer', 'hacer', 'limpieza', 'intestinal', 'tres', 'dia', 'tomar', 'dos', 'vaso', 'jugo', 'desayuno', 'noche', 'pasillo', 'haber', 'carcajada', 'grito', 'dejar', 'dormir', 'llamar', 'recepción', 'nadie', 'atender', 'terminar', 'prender', 'aire', 'acondicionado', 'ser', 'super', 'ruidoso', 'escuchar', 'borracho', 'pedir', 'agua', 'caliente', 'bar', 'cargar', 'termo', 'tratar', 'mandar', 'lado', 'final', 'llenar', 'malo', 'gana', 'único', 'buen', 'hotel', 'ser', 'banda', 'tocar', 'música', 'cubano', 'noche']
"Nada más entrar en la habitación nos encontramos una CUCARACHA grande muerta (el que esté muerta habla de un problema claro de limpieza, asumo que hay cucarachas en La Habana) Que en el mármol del lavabo hubiera un redondel manchado de haber puesto una taza de café y el estado vergonzoso de limpieza de toda la tapicería (cortinas, colchas y tela de sillas y sillones que daba asco tocar) me lleva a comprobar las almohadas quitándoles la funda, BINGO; círculos amarillos de diversos tamaños e intensidades de no haber sido lavadas regularmente ni esporádicamente. Cuando me dispongo a llamar a recepción para que nos cambien las almohadas (era nuestra última noche en La Habana, de luna de miel, agotados del viaje desde los cayos y estábamos dispuestos a no dar demasiada importancia a…";['entrar', 'habitación', 'encontrar', 'cucaracha', 'grande', 'muerto', 'muerto', 'hablar', 'problema', 'claro', 'limpieza', 'asumir', 'haber', 'cucaracha', 'habana', 'mármol', 'lavabo', 'haber', 'redondel', 'manchado', 'haber', 'poner', 'taza', 'café', 'vergonzoso', 'limpieza', 'tapicería', 'cortina', 'colcha', 'tela', 'silla', 'sillón', 'dar', 'asco', 'tocar', 'llevar', 'comprobar', 'almohada', 'quitar', 'funda', 'bingo', 'círculo', 'amarillo', 'diverso', 'tamaño', 'intensidad', 'haber', 'ser', 'lavar', 'regularmente', 'esporádicamente', 'disponer', 'llamar', 'recepción', 'cambiar', 'almohada', 'ser', 'último', 'noche', 'habana', 'luna', 'miel', 'agotado', 'viaje', 'cayo', 'dispuesto', 'dar', 'demasiado', 'importancia']
Es un ambiente ideal para pasar en familia disfrutando de una buena atención y exquisita comida internacional y Cubana.;['ser', 'ambiente', 'ideal', 'pasar', 'familia', 'disfrutar', 'buen', 'atención', 'exquisito', 'comida', 'internacional', 'cubana']
Hola a todos, la verdad que hacia mucho que no escribia, pero siento la necesidad de escribir , desde el mal asesoramiento de la agencia Almundo a el mal servicio del hotel. Contrate dos noches para despues ir a los cayos. Al llegar al lobby del hotel habia dos personas a las que me presento para hacer el check in, me dijeron que espere y una le estaba mostrando en la pantalla de la computadora algo relacionado al hotel, a los 15 minutos me atiende otra persona para tomarme los datos. Es un edificio que ocupa una manzana con 25 pisos, con un hall importante, 6 ascensores, de los cuales andaban 3, durante el dia funcionan con ascensoristas q te llevan a alguno de los 25 pisos. La habitacion amplia con un baño sin bidet, cama amplia y amoblamiento de los años 80, sin…;['hola', 'verdad', 'hacia', 'escribir', 'sentir', 'necesidad', 'escribir', 'mal', 'asesoramiento', 'agencia', 'almundo', 'mal', 'servicio', 'hotel', 'contrate', 'dos', 'noche', 'despue', 'ir', 'cayo', 'llegar', 'lobby', 'hotel', 'haber', 'dos', 'persona', 'presentar', 'hacer', 'check', 'in', 'decir', 'esperar', 'mostrar', 'pantalla', 'computadora', 'relacionado', 'hotel', 'quince', 'minuto', 'atender', 'persona', 'tomar', 'dato', 'ser', 'edificio', 'ocupar', 'manzana', 'veinticinco', 'piso', 'hall', 'importante', 'seis', 'ascensor', 'andar', 'tres', 'dia', 'funcionar', 'ascensorista', 'q', 'llevar', 'alguno', 'veinticinco', 'piso', 'habitacion', 'amplio', 'baño', 'bidet', 'cama', 'amplio', 'amoblamiento', 'año', 'ochenta']
"Al llegar a este hotel son recibidos por un personal muy amable, el vestíbulo es grandioso, el check-in es rápido y eficiente. Mi habitación era muy mal ventiladas, no había agua caliente, mal gusto y en general con gran necesidad de ""refrescante"".  El desayuno de la mañana estaba por debajo de la media para este nivel de hotel. Me fui después de 1 día para cambiar a una mejor alojamiento. La Habana tiene mucho que ofrecer si te gusta la historia, arquitectura y cultura por encima de todo los cubanos son muy amables y su cocina tiene que ser descubierto.";['llegar', 'hotel', 'ser', 'recibir', 'personal', 'amable', 'vestíbulo', 'ser', 'grandioso', 'check', 'in', 'rápido', 'eficiente', 'habitación', 'ser', 'mal', 'ventilado', 'haber', 'agua', 'caliente', 'mal', 'gusto', 'general', 'gran', 'necesidad', 'refrescante', 'desayuno', 'mañana', 'debajo', 'medio', 'nivel', 'hotel', 'ir', 'después', 'día', 'cambiar', 'mejor', 'alojamiento', 'habana', 'tener', 'ofrecer', 'si', 'gustar', 'historia', 'arquitectura', 'cultura', 'encima', 'cubano', 'ser', 'amable', 'cocina', 'tener', 'ser', 'descubrir']
Me fui en mi camino a Varadero. Cuando llegamos dama de la recepción me dijo que esperar unos minutos para conseguir mi habitación (15:30). tras unos minutos, dijo el check-in a las 16:00. Luego me dieron la habitación a 16:30 después de un largo vuelo. Bien, cuando llegamos a la habitación, no A/C.  Fui a recepción y nos dijeron que era un problema con el aire acondicionado en todo el hotel y tomar algunas horas. De todas maneras, me dejó su hotel al día y todavía tener el aire acondicionado no funcionaba.  Habitación estaba muy caliente y sucio, colchón demasiado blandas y mantas sucias. Restaurante no tiene una buena selección. el desayuno buffet y por la noche era incluido - no líquidos (pero demasiado caro a $2,50 una coca-cola).  Pero buffet no era muy buena, era más como…;['ir', 'camino', 'varadero', 'llegar', 'dama', 'recepción', 'decir', 'esperar', 'minuto', 'conseguir', 'habitación', 'quince', 'treinta', 'tras', 'minuto', 'decir', 'check', 'in', 'dieciséis', 'cero', 'luego', 'dar', 'habitación', 'dieciséis', 'treinta', 'después', 'largo', 'vuelo', 'bien', 'llegar', 'habitación', 'c', 'ser', 'recepción', 'decir', 'ser', 'problema', 'aire', 'acondicionado', 'hotel', 'tomar', 'alguno', 'hora', 'manera', 'dejar', 'hotel', 'día', 'todavía', 'tener', 'aire', 'acondicionado', 'funcionar', 'habitación', 'caliente', 'sucio', 'colchón', 'demasiado', 'blando', 'manta', 'sucio', 'restaurante', 'tener', 'buen', 'selección', 'desayuno', 'buffet', 'noche', 'ser', 'incluir', 'líquido', 'demasiado', 'caro', 'dos', 'cincuenta', 'coca', 'cola', 'buffet', 'ser', 'buen', 'ser']
Aunque pequeño, está ubicado en el corazón de la ciudad, rodeado de restaurantes y a un costado del Teatro Juárez. Es ideal para sentarse a descansar y sacar tu mapa de la ciudad. También es un buen lugar para contratar un recorrido con la estudiantina (callejoneada);['aunque', 'pequeño', 'ubicado', 'corazón', 'ciudad', 'rodeado', 'restaurante', 'costar', 'teatro', 'juárez', 'ser', 'ideal', 'sentar', 'descansar', 'sacar', 'mapa', 'ciudad', 'ser', 'buen', 'lugar', 'contratar', 'recorrido', 'estudiantina', 'callejoneado']
El 24 de diciembre fui a comer en compañía de mi familia, la carne que es su platillo principal de calidad de regular a buena, pero el platillo so presentan solo, solo carne y ya. Pregunté si lo acompañaban con verduras, papa asada o algo...Más;['veinticuatro', 'diciembre', 'ir', 'comer', 'compañía', 'familia', 'carne', 'ser', 'platillo', 'principal', 'calidad', 'regular', 'buen', 'platillo', 'presentar', 'solo', 'solo', 'carne', 'preguntar', 'si', 'acompañar', 'verdura', 'papa', 'asado']
Nos fue excelente con el servicio el personal muy amable pero las habitaciones muy viejos y sucias a mi bebe la picaron. Los restaurantes muy ricos. Pero le falta una buena remodelación de habitaciones porque si nos afectó un poco.;['ser', 'excelente', 'servicio', 'personal', 'amable', 'habitación', 'viejo', 'sucio', 'beber', 'picar', 'restaurante', 'rico', 'faltar', 'buen', 'remodelación', 'habitación', 'si', 'afectar']
Linda experiencia, gran calidad humana de los guías, la comida excelente. Terrible el estado de los alojamientos, con mi hija llevamos cuatro días con picaduras de chinches y al parecer los trajimos a Bogotá. Costo - beneficio no vale la pena. Los gatos y perros de los alojamientos los tienen en condiciones lamentables.;['lindo', 'experiencia', 'gran', 'calidad', 'humano', 'guía', 'comida', 'excelente', 'terrible', 'alojamiento', 'hija', 'llevar', 'cuatro', 'día', 'picadura', 'chinche', 'parecer', 'trajener', 'bogotá', 'costo', 'beneficio', 'valer', 'pena', 'gato', 'perro', 'alojamiento', 'tener', 'condición', 'lamentable']
Largas filas para entrar, tickets caros, cobran por las cámaras fotográficas no profesionales y realmente no vale la pena ni el tiempo ni el precio de acceso.;['largo', 'fila', 'entrar', 'tickets', 'caro', 'cobrar', 'cámara', 'fotográfico', 'profesional', 'realmente', 'valer', 'pena', 'tiempo', 'precio', 'acceso']
El staff es súper simpatico, la comida es buena, las habitaciones son muy agradables y la ubicación muy agradable por la playa donde se puede caminar a gusto. Las albercas son variadas y amplias. No te pierdas un masaje en el spa, son de ensueño!;['staff', 'ser', 'súper', 'simpatico', 'comida', 'ser', 'buen', 'habitación', 'ser', 'agradable', 'ubicación', 'agradable', 'playa', 'poder', 'caminar', 'gusto', 'alberca', 'ser', 'variar', 'amplio', 'perder', 'masaje', 'spa', 'ser', 'ensueño']
Viaje con mi familia, los animales están bien cuidados y muy padre.Solo que realmente no tienen cuidados de COVID. No tienen el control ni aforo máximo de las personas que acceden al parque ni a la zona de comidas ni tiendas. El recorrido en vehículo lo haces a vuelta de rueda por tanta gente qué hay! Y tardas hasta 4 o 5 horas en dar el recorrido. Las personas no guardan la distancia y no hay personal al cuidado de esos detalles. ;['viaje', 'familia', 'animal', 'bien', 'cuidado', 'padre', 'solo', 'realmente', 'tener', 'cuidado', 'covid', 'tener', 'control', 'aforo', 'máximo', 'persona', 'acceder', 'parque', 'zona', 'comida', 'tienda', 'recorrido', 'vehículo', 'hacer', 'vuelta', 'rueda', 'gente', 'haber', 'tardar', 'cuatro', 'cinco', 'hora', 'dar', 'recorrido', 'persona', 'guardar', 'distancia', 'haber', 'personal', 'cuidado', 'detalle']
Nos fuimos a la fortaleza en la noche para ver la ceremonia de canon. Era lo único en Cuba, que comenzó a tiempo! Tienes que llegar temprano para conseguir un buen espacio para ver.La ceremonia estuvo interesante (Ish), pero bastante prolongarse para disparar una canon. Era gratis.;['ir', 'fortaleza', 'noche', 'ver', 'ceremonia', 'canon', 'ser', 'único', 'cuba', 'comenzar', 'tiempo', 'tener', 'llegar', 'temprano', 'conseguir', 'buen', 'espacio', 'ver', 'ceremonia', 'interesante', 'ish', 'bastante', 'prolongar', 'disparar', 'canon', 'ser', 'gratis']
"he probado el cabrito en  otros restaurantes y me gusta mas su sabor y su presentación creo que ya no es lo mismo que antes.
no se si estaba muy grande el chivo o ke quien sabe pero no me gusto prefiero ir a otro...Más";['haber', 'probar', 'cabrito', 'restaurante', 'gustar', 'mas', 'sabor', 'presentación', 'creer', 'ser', 'mismo', 'si', 'grande', 'chivo', 'ke', 'saber', 'gusto', 'preferir', 'ir']
La vista maravillosa desde el hotel, los barcos, el paseo en Yate estuvo genial, sobre todo por la noche las luces se ven increibles y caminar a la orilla ya sea de noche o dia a cualquier hora es un puerto hermoso.;['vista', 'maravilloso', 'hotel', 'barco', 'paseo', 'yate', 'genial', 'noche', 'luz', 'ver', 'increible', 'caminar', 'orilla', 'ser', 'noche', 'dia', 'cualquiera', 'hora', 'ser', 'puerto', 'hermoso']
la verdad esta muy bien diseñado, es muy agradable a la vista y los guias de las lanchas muy simpaticos, el precio me parece razonable para la distancia que se recorre;['verdad', 'bien', 'diseñado', 'ser', 'agradable', 'vista', 'guia', 'lancha', 'simpatico', 'precio', 'parecer', 'razonable', 'distancia', 'recorr']
"Me he alojado en unos cuantos todo incluido en México pero había oído cómo increíble Grand Velas era así que era muy ansiosos de mi estancia allí. Habiendo dicho eso, no era WOW'ed. El complejo real, el vestíbulo y la zona de la piscina están muy bien, pero yo estaba un poco decepcionado con la comida en los restaurantes de especialidades, como me esperaba una muy alta calidad similar a un hotel de EP debido a los precios muy altos. dijo que el mini bar completamente de stock incluyendo pica como patatas fritas, frutos secos y chocolate era un bonito detalle.

Mi mayor problema con el hotel era el servicio. Durante todo el tiempo que estuve allí, el acceso a Internet inalámbrico no estaba funcionando. Tienes que pagar 15 dólares por día para el internet, y no funcionaba. Llamé a recepción y me prometieron que tener a alguien que mirar y pedimos para mi estancia en mi habitación y esperar, 2 horas más tarde y nadie apareció. llamé de nuevo, se disculparon y me dijeron que esperar otra vez hice lo que yo estaba de viaje de negocios y necesitábamos hacer correos electrónicos de trabajo. Otra hora pasado y nadie apareció, finalmente me bajó al centro de negocios me dijeron que alguien me llamaron para solucionar una vez más nadie. Pedí un gerente de seguimiento conmigo y nadie. Finalmente esa noche fui a hablar con el director y él ni siquiera hablan inglés, así que los botones debía traducir. No estoy tratando de sonar arrogantes, pero en un hotel de cinco estrellas y lugar como México donde usted tendrá una gran cantidad de norte americanos alojándonos, necesitas tener un gerente quien puede hablar inglés.

pregunté por el gerente de la mañana (a quienes no hablan inglés) de seguimiento conmigo antes de hacer el registro de salida al día siguiente, pero por supuesto no llamado. En el registro en su resolución ofrecen era que no me cobraron por mi conexión... por supuesto que es mejor no me cobraron, no reciben internet todo el tiempo que Pasé allí... que no es una resolución! Muy decepcionante ...";['haber', 'alojar', 'cuanto', 'incluido', 'méxico', 'haber', 'oír', 'cómo', 'increíble', 'grand', 'velas', 'ser', 'así', 'ser', 'ansioso', 'estancia', 'allí', 'haber', 'decir', 'ser', 'wow', 'ed', 'complejo', 'real', 'vestíbulo', 'zona', 'piscina', 'bien', 'decepcionado', 'comida', 'restaurante', 'especialidad', 'esperar', 'alto', 'calidad', 'similar', 'hotel', 'ep', 'debido', 'precio', 'alto', 'decir', 'mini', 'bar', 'completamente', 'stock', 'incluir', 'pica', 'patata', 'frita', 'fruto', 'seco', 'chocolate', 'ser', 'bonito', 'detalle', 'mayor', 'problema', 'hotel', 'ser', 'servicio', 'tiempo', 'allí', 'acceso', 'internet', 'inalámbrico', 'funcionar', 'tener', 'pagar', 'quince', 'dólar', 'día', 'internet', 'funcionar', 'llamar', 'recepción', 'prometer', 'tener', 'alguien', 'mirar', 'pedir', 'estancia', 'habitación', 'esperar', 'dos', 'hora', 'tarde', 'nadie', 'aparecer', 'llamar', 'nuevo', 'disculpar', 'decir', 'esperar', 'vez', 'hacer', 'viaje', 'negocio', 'necesitar', 'hacer', 'correo', 'electrónico', 'trabajo', 'hora', 'pasado', 'nadie', 'aparecer', 'finalmente', 'bajar', 'centro', 'negocio', 'decir', 'alguien', 'llamar', 'solucionar', 'vez', 'nadie', 'pedir', 'gerente', 'seguimiento', 'nadie', 'finalmente', 'noche', 'ir', 'hablar', 'director', 'siquiera', 'hablar', 'inglés', 'así', 'botón', 'deber', 'traducir', 'tratar', 'sonar', 'arrogante', 'hotel', 'cinco', 'estrella', 'lugar', 'méxico', 'tener', 'gran', 'cantidad', 'norte', 'americano', 'alojar', 'nez', 'ita', 'tener', 'gerente', 'poder', 'hablar', 'inglé', 'preguntar', 'gerente', 'mañana', 'hablar', 'inglés', 'seguimiento', 'hacer', 'registro', 'salida', 'día', 'siguiente', 'supuesto', 'llamado', 'registro', 'resolución', 'ofrecer', 'ser', 'cobrar', 'conexión', 'supuesto', 'ser', 'mejor', 'cobrar', 'recibir', 'internet', 'tiempo', 'pasar', 'allí', 'ser', 'resolución', 'decepcionante']
